variation	verified_reviews	rating	date	feedback
Echo Dot	Sometimes Alexa forgets to wake me when she was programed to do so	3	June 5, 2022	1
Echo Dot	"Great little smart device with a woman name Alexa inside a machine. I was watching someone's video in the comments here showing the smart light function demonstration (alexa turn on the light) and even my echo dot sitting at the corner in my room woke up to pick up what that person said in the video and told me ""Sorry I didn't find a device name light"". The only problem I ran into was drop in call sometimes doesn't work. Some restarting may resolve this bug but I hope it's not repetitive. I ain't not time to unplug my echo dot every time this happens. Sometimes when music is playing at 3/4 volume, Alexa won't hear me unless I yell at the top of my lung for it to wake. Overall it's an impressive small smart device. I can't wait to try out the smart plug and dimmable color bulb. We just need more Alexa controlled smart device like ""Alexa, flush the toilet"" without having to press down that filthy flush lever or ""Alexa, open the window blinds in the kitchen"" operating the blinds with a motorized device installed at the main headrail. I can go on but that's just giving free ideas to Amazon. I just love being creative. That's what I do, I drink and I know things.Update 10/31/19: There is a loud high pitch squeal  noise coming out of the echo dot when I drop in call from my Alexa app thru my android phone. Making it unbearable to communicate with someone with they drop in call me. Its horrible! 1 star taken away til they somehow fix this or I will just return it."	3	October 31, 2019	1
Echo Dot	I have been fighting with this little piece of crap to try and get it to do what I tell it. It won't acknowledged me unless I tell ALEXA!!! and then scream commands at it, which it usually ignores. One night I was hollering at alexa trying to get it to turn off my fan and turn on the bathroom light. It wouldn't acknowledge me so I kept having to yell and yell. my neighbor called the cops because she thought there was a domestic dispute. I had to demonstrate to the officers. Of course alexa listened and obeyed immediately. I had to let them search my property to convince them I lived alone. I was MORTIFIED. I don't know why I keep this little brat around.	2	July 5, 2022	0
Echo Dot	Confusing to get started. Didn’t like the app. Got everything going FINALLY. But now the unit will not shut off unless I unplug it. Probably will return	2	October 13, 2022	0
Echo Dot	"Trying to use it with Sirius radio. Half the time responds ""I can't find Sirius radio."" When it does, it stops working. So happy I bought 3, they are now coasters. Useless!"	2	October 10, 2022	0
Echo Dot	Sometimes it syncs with my other echo devices, and other times it does not 🚫.	3	June 5, 2022	1
Echo Dot	"Using an Android Samsung Galaxy 7 Prime I could not set-up an Echo Dot 3 with the Amazon App after previously setting up both an Echo Dot 3 and Smart Plug a few minutes prior. I called Amazon support and they could not fix the problem so advised they would send out a different unit and to return the old unit. I promptly receive the new Echo Dot 3 and had the same problem. I then downloaded the Amazon app to my iPhone and it worked - Set-up complete. I then tried it on the other Echo Dot 3 and after two tries using the app on the iPhone set-up was complete.I will keep the unit and ""not return"" it to Amazon. I have not seen another medium to advise Amazon of this other than this.I just thought it was strange that the app work better on the iPhone versus the Android Samsung phone. Still having a problem downloading Contacts to the Echo device so I can make voice calls by name.Bottom line is that I like the product but did not like the problems with the set-up process and difficulty in downloading Contacts so I can use the Echo as a speakerphone. The app also froze several times forcing be to reboot the phone and this was common on my IOS and Android phones. For these reasons and all the time spent working on fixes and researching the How-To for the device, I can only give this product three stars. This is suppose to make life easier, not take hours to set-up. Still working on some issue like Contacts."	3	November 27, 2019	1
Echo Dot	This is an inexpensive version of the Alexa.  It will answer a lot of questions but lacks certain sophistication functions.  We did ask Alexa to change her voice to male and we hard-of-hearing seniors can hear him better.  We are learning how to ask questions.  Alexa does not always have all the answers and likes to advertise some pay-for music program.  It finds most of the songs we ask for.  Nice for temperature, rainfall, forecast...	3	March 6, 2022	1
Echo Dot	Me agrado su cominicacion y sus atención en cada orden q se le da, ademas de sus respuestas, es muy simpática cuando haces una rutina diaria. La compré para no sentirme sola y aprender mediante su comunicacion en todo lo q necesito para estudiar.	2	September 22, 2022	0
Echo Dot	"Good for 25... not 40! Sometimes it doesn't hear me and other times it activates when not spoken to. Sound quality is ""ok"" not fabulous. I need a couple more but not for 40 each.... I'm waiting for some sort of promotion. Amazon thinks way too highly of these devices and you can see that in the pricing."	3	April 19, 2022	1
Echo Dot	"Sound quality muffled, like talking thru a sock.  Alexa learned my voice but heard a command from a YouTube I was watching and responded to it (the guy had a higher voice and accent.. That's not me). It also takes time for a response, more than Google. Also, I couldn't get it to shut up.  Alexa tried to sign me up for Amazon music unlimited several times, I had to unplug. Very frustrating.Update: the response gets better as you use it. Still can't do multiple questions like Google Nest. I did use the drop in feature after which I accidentally called myself now I have received 20 calls in 8hrs from numbers similar to mine with VM from ""Amazon"" saying someone has accessed my account.  These are spoof calls. Completely annoying.If you are an ""Alexa"" type Echo would be a fit but get the 4rth Gen.  If you like more informative information, or a Google person... It's not for you.An example. I asked both Alexa and Google Assistant ""What's the heat index in Boston""ALEXA: *definition of Heat Index.GA: ""The Heat Index in Boston is 103 degrees Fahrenheit."""	3	June 22, 2021	1
Echo Dot	"I'm not sure if this is Pandora's fault, or Amazon's fault, but integration with Pandora is very poor. We mainly use this as a smart music device that also tells time and weather. Everything worked well when we had Amazon's unlimited echo streaming plan, and it normally picked the correct music, but canceled when we got a newer echo (this one) and someone in our household signed up for Pandora with family sharing. Since then, the experience has been mostly poor. Alexa rarely matches against the correct music (that I know exists on Pandora), and quite often plays offensive music, which is not good when it's mostly for my kids. For example, if you ask Alexa to play the Frozen II soundtrack (for the kids), it plays some random trash. Worse, I asked Alexa to play ""Do You Want To Build A Snowman"" for my daughter, and it keeps trying to play ""Do You Want To Build A Snow Dick"".  This last part likely isn't AMZ's fault, but Pandora doesn't have a cast to Alexa option anymore, so there's no way to get at the music that you actually want it to play without using the Echo as a bluetooth speaker... less than ideal... Alexa should just work regardless of service.I'm a big music fan, so I have hundreds of my albums uploaded to Google Music (Amazon's music locker service is long gone)... but unfortunately those are not available on my echo, because Amazon doesn't allow Google Music on their devices. Maybe they will add this one day, as they did with YouTube TV on the Fire devices."	3	December 28, 2019	1
Echo Dot	The device itself works as intended. I use it mostly as a speaker for my music and its great. What irritates me is if I gotta change the WiFi, it will stay stuck on setup mode and I’ve done everything everybody recommends to reassure the device can connect.	2	September 17, 2022	0
Echo Dot	"I'm going with 2 stars because when it is working, the dot is super convenient. I love being able to just ask what the weather is going to be that day or ask how long it's going to take me to get somewhere. However, every single echo dot that I have owned has stopped being able to ""hear"" me, or just has stopped responding to my questions after about a year and a half. I don't know if it's the fact that it stays plugged in all the time, or if it's just not meant to last for more than a year or so? It's just very frustrating and disappointing. I shouldn't have to replace something every year or two. I rely on my echo dot as an alarm clock so when my alarm goes off earlier than my husband has to get up and for whatever reason all of the sudden Alexa can't hear me anymore, it just keeps going and going and going and I have to get up to unplug the entire dot to get out to stop. I am very frustrated by this and will be switching to Google home in hopes that it does not have the same issues."	2	January 31, 2022	0
Echo Dot	"This was my second Echo Dot so ,obviously I like them, but when I went to set it up I had issues it wouldn't connect to the internet. After going to the Amazon troubleshooting site, and trying everything there. I decided to use the pop up virtual assistant. I was then connected to a ""tech"" by phone which they asked for my number. After being reassured he would fix the issue and have it running by the time the call ended, he remoted into my computer, said I had all these issues installed a network security program which ""protected the network and everything on it"" he asked for $500.00. when I told him I didn't have the money he hung up on me. I got suspicious and deleted the program he installed, scanned my system with my security and did the cleanups I know about. Two days later I got 8 calls about fraudulent charges on my amazon account. I really got nervous because I never gave him any of my account numbers at all. So I called Amazon to inquire about the charges they reassured me my account was fine, I explained what happened and they said they would never ask to remote into someones computer and I needed to change all my passwords. They logged the numbers I got calls from and said they would look into this. I then called my internet service to change the password and was told I should bring my computer into an IT person just in case something was installed I didn't know about. I just got my computer back and they did fine suspicious programs on my system. so much for a great Prime day deal of 20 it ended up costing me $150.:( And I still couldn't get the dot to connect, finally I had to use my phone, which I don't like doing. The Alexa app for PC id useless."	2	July 6, 2021	0
Echo Dot	Either my alexa has a bad microphone or something because I have to yell at it several times, talk insanely slow and clear which I already do but it seems to only works when it wants to. I want to upgrade to see if the new ones are any better but this is very off putting I been owning it for a few years and it's a pain in the ass.	2	August 28, 2022	0
Echo Dot	It sounds great but you have to sign up for monthly fee	3	June 2, 2022	1
Echo Dot	It’s okay for my first Alexa. I don’t utilize it as much as i should. Some of the features aren’t needed	3	May 21, 2022	1
Echo Dot	Makes it awesome speaker to be able listen to my music when you ask it a question  A lot of the Times it says I don't know that 1 or I don't understand sometimes it just doesn't hear me I wish there was a way to be able to tweak the microphone so I could understand to little better I tell it I have feedback I get the feedback and it doesn't get any better at all I do like then they work great for turning the  lights on and off  my wife likes them for somethings  Recipes timers stuff like that Just a lot of times it just does not understand what I am asking Sometimes I think there lashing out to sea thinking get arise out of me  And other times they shut down and don't  say anything.  As far as intelligence I would give it a 10 After all it is an A I As far as attitude I would give it a 10  And the integration is dice links to the phones tvs pretty well  As far as the skills go those are a joke should be able to program them ourselves I even give them a sense to be able to adapt to our home instead the ai world So for adaptability I give it a two	3	November 12, 2020	1
Echo Dot	It has a tendency to reduce its volume periodically.  My other Alexa Echo does not do this.  Its range from the AT&T modem is remarkable.	3	May 17, 2022	1
Echo Dot	Just sounds terrible over the speaker, hard to hear and sounds cheap. I feel if I’m Trading my soul and privacy to Amazon, and paying for it, they should give a humble peasant decent sound quality.	3	May 8, 2022	1
Echo Dot	hard to understand because the voice is muffled	3	June 9, 2022	1
Echo Dot	I have a Gen 2 Alexa and have really enjoyed it.  When the Gen 3's went on sail about a month ago I ordered one and got a free light bulb to boot.It took over a month for the the Gen 3 to arrive (the bulb came in a few days).  I am not sure why it took so long.I set it up and was VERY disappointed in the sound. I am not a sound techy person and didn't have a problem with the sound of the Gen 2.  Yes it is a little tinny and music has almost no bass so I was expecting an improvement in the Gen 3.  Not only is there no improvement but it is actually worse.  It sounds like it is stuffed in a sock or something.  The sound is very muffled.  I went to the EQ and took out all of the bass, almost all of the midrange and pushed treble as high as it would go.  It is some better but still not right.  I can not imagine why they would have killed the sound this way. If they weren't going to improve it they could have left it alone.  With the new look they still could have sold it as a new version.	3	December 22, 2020	1
Echo Dot	There is a fake alexa startup app. that leads you through promps that eventually fail . Then they provide a toll free number that is just set up to scam you into buying a security system for your computer. Make sure you install the right alexa app. Get your kid to insure its  authentic.	2	September 4, 2022	0
Echo Dot	Have to be always plug to work	3	June 3, 2022	1
Echo Dot	Was hard to sit up than I thought it would be. With voice and still having trouble it telling or doing what I asked.	3	May 13, 2022	1
Echo Dot	ITS GOOD AND EVERYTHING BUT ALEXA IS TWEAKIN SOMETIMES AND SHE DONT GIVE VERY GOOD ANSWERS TO UR BASIC QUESTIONS	3	May 22, 2022	1
Echo Dot	The echo dot speaker doesn’t sound any better than an equally priced JBL speaker that is bluetooth for the same price however you do need it plugged it. It does have voice recognition but since I already have an iPhone and iPad Siri helps me out better anyway. I guess the Echo Dot can make animal noises if you ask it to.	3	March 30, 2022	1
Echo Dot	"nice little home thingy. do have to say you should only go for these if all your stuff is through the zon, doesn't play all that well with my android phone and pc with all the media already on it that I want to play.got a google one and it plays much better for me with my stuff, but this one is still nice for backround music and misc stuff. maybe get this one for your bedroom and the more robust version for the living room.*EDIT* might be crapping out on me after less than 2 weeks? sometimes just stops playing music for seemingly no reason. also you have to be so literal it will miss simple requests and be like early jeopardy watson like ""did you mean harry potter?"" when you ask for the weather. OOF"	3	October 2, 2021	1
Echo Dot	There are many things I love about having an Alexa.  If my family is only listening to music on one device it's totally fine, but I wanted something that I could have one song in one room and another on in another room. I thought it was supposed to be able to do that,  it's why I bought it.  Now it just causes trouble with my kids fighting over who gets to listen to music each night.  😠	3	February 22, 2022	1
Echo Dot	"Numerous small issues.When you set a timer, it's local to that device. So if you set a timer in the kitchen for, say, cookies or something, then go to another room, that timer will only go off in the kitchen even if you have an echo dot by your computer.The app is annoying; it needs a ""duplicate routine"" option for if you need to make multiple similar routines. For example, if you make a routine for ""I'm in the den"" which turns off all the lights except the ones in the den, and then you want to make an ""I'm in the living room,"" you can't just copy and edit the first one. You have to set it up from scratch, which in my apartment means setting six individual lights to off and one on. Each of those is selected from a menu, then you set options in sub menus, so something that should take less then a minute ends up taking up to ten. Plus if you accidentally hit ""back"" it drops all progress and starts over. And there's no option to create routines on PC in a browser where it would be more convenient.The echo dot often doesn't understand what I say. Sometimes I have to repeat commands up to three times.Alexa never shuffles playlists when I ask her to play music, which is only a minor annoyance but it's still annoying.There's a ton of potential for this to be awesome in the next generation, but for now it's just okay. The device itself would get another star if the app was better."	3	October 9, 2019	1
Echo Dot	does not know as much as google	3	June 1, 2022	1
Echo Dot	Not as smart as you would like it to be for sure. What I like the most about smart devices is that they save you time and make things better with easier steps. This wasn't the case here. I got 2 dots and thought to myself I will make a smart surrounding sounds system. It failed miserably. First the Routines on the Alexa app sucks especially when you have more than 1 device. When it connects to your phone, only one device can play the sound for some reason. The 2 devices works only on Amazon music, which I thought is fine, I'm not opposing it but then the app is so laggy. The devices can't follow complex demands. And it can't even save your answer for a question they ask me every day. This is a big fail for me. The sound quality is alright though.	2	May 13, 2022	0
Echo Dot	"I bought this because it was a good deal and I haven't tried ""Alexa"" before just Google. I found her to be great at hearing your voice but for answering simple questions, not great. I like the fact that it's hooked up to Amazon because I do a lot of shopping there. I will continue to use Alexa for my Amazon music and stuff. I would still recommend it!"	3	March 15, 2022	1
Echo Dot	"Sonds better that the original one I had that wouldn't connect to the internet so I threw it as far as I could after being on the phone with Amazon technical support for over an hour. Got this one as a gift as I vowed to not ever give Amazon my money for a speaker that will not connect after 3-4 years. ""Forced upgrade"" is what I call it. Good luck Amazon..."	3	March 3, 2022	1
Echo Dot	I was using it for home integration and its hard to start out with. You have to use loopholes to configure it to other smart home devices that I have. Overall 4/5 but 3/5 due to poor integration	3	April 25, 2022	1
Echo Dot	very awesome to use! if you are looking for Alexas at home, that would be the awesome choice!!!	3	May 18, 2022	1
Echo Dot	Couldn't figure it out, sent it back.	3	June 5, 2022	1
Echo Dot	I give this device 1 star because it doesn't respect settings set via the Alexa app. Specifically, I use Spotify. When I ask Alexa to play a playlist using this device, it never finds it because it insists on using Amazon Music. I've selected Spotify as the default music service through the Alexa app (note: can't do this on web!), and it still refuses to understand. The end result is any time I ask it to play a playlist on Spotify, it can't because it's looking on Amazon Music - or worse, it plays some random song from Amazon Music that I don't want. It's incredibly frustrating and, consequently, I wouldn't recommend it.The audio quality is pretty good though. It can also get loud. It's just a shame that a device I want to use for playing music can't play music because Amazon can't figure out that I want to use a service other than Amazon Music.	1	October 3, 2022	0
Echo Dot	Played music on it at work, 50 hours per week. And the speaker is so blown now we can’t understand the words	3	May 14, 2022	1
Echo Dot	My Echo dot works fine. I'm glad I have it. Just angry that Amazon would send me an email about a week after purchase to rub it in that the Echo Dot I just bought can now be purchased for much less .... I guess in case I wanted to get another one .... sorry still upset because I don't have money to burn.	3	March 9, 2022	1
Echo Dot	I got this to replace Google Home.  It is not at all the same. It does not learn and doesn’t understand basic commands.  If I say “turn on the lights”, it doesn’t know what that means, unless I create a group of switches called “the lights”.  Everything has to be literal and no matter how many times you do something, it does not learn.  Being used to Google Home, I am very disappointed with Alexa.	2	August 12, 2022	0
Echo Dot	finally upgraded from the very first alexa tower from years ago (it fell and broke).  must shout commands at it 3-4 times, would vastly prefer the original, this is NOT an improvement AT ALL.  voice recognition extremely spotty, if at all.  it just simply does not respond.  have taken to screamig at it to make it work, which it then intermittently does.	2	August 18, 2022	0
Echo Dot	Makes signing into xbox live a 2step process instead of one. It's easier to just use the remote because you have to grab it anyway to put in your security code. With wifi 6 smart tech it can't communicate with other items when they are sleep or off due to wifi 6 disconnecting sleeping or unused network items items must remain on and in use for wifi 6 to keep them active on the network for alexa to communicate with.	2	August 10, 2022	0
Echo Dot	The product had amazing sound but would not play more then a few songs and shut off.  I have an Echo Dot 2 and they would not connect.  I can ask my echo dot 2 to play the rolling stones and it will literally play for days.  I would ask the echo dot 3 and it was a crap shoot.  I have the echo dots to play  music 24 hours a day.  I have 2 little dogs and I have found if I play music all the time they are more calm as the outside noises of apartment living are kept at a minimum.  The echo dot would not perform in that manner.  I tried to connect the two of them and it looked good on the ipad but they never connected to play the same music thru out the apt.  I would come home and the echo 3 would be off and I would have a panicked dog.  Not cool.  Amazon Sent me a new echo dot 3 and it lasted for maybe 2 months... the speakers sounded blown.  Amazon sent me a return label...  Since I love my echo dot 2 I have ordered an echo show 5 and I am praying I love it!!  I have had more good luck with amazon products then bad so I am willing to continue using their products.  They did refund me for the echo dot 3!  Thank You Amazon for standing behind your products!!	3	December 16, 2019	1
Echo Dot	My Echo Dot was a kind gift replacement for a bedside radio alarm, including some lists and reminders provided by the giver.  My house appliances are not electronically automated (I still know how to turn switches on and off), I don't use other voice activated aids nor do I remember command key words readily (so if I say the wrong key word, Alexa has no idea what I want, leaving me to scratch my muddled brain about appropriate synonyms), and I feel it's kind of creepy talking to a dumb computer voice which hasn't been adequately programed to search for my music or queries. Nor is the cell phone app very helpful for finding how to use features which I haven't yet realized that I might not need. Nor is the Amazon Prime Music library very complete, for the kind of classical and jazz music that I like without paying another monthly fee (Pandora - if I could attach to it -  provides a much broader Station association between my song and others I might thumbs up). But it is nice to be reminded to take my nighttime pills or to have Dot tune in to my favorite on-line radio station when I say 'Alexa, Good Morning,' with great sound quality, as long as she hasn't changed the volume to blast me out of the room since the last time.	3	August 7, 2020	1
Echo Dot	My 9 year old received this as a gift. After setting up free time and subscribing to kindle unlimited we set it up using his preexisting kindle profile. Alexa works with specific commands which doesn’t seem like a problem at the time but when she only recognizes your voice 25% of the time it’s a bit of a pain. All 3 members of my household have different accents coast to coast and no luck with echo dot. On top of that she doesn’t recognize the names of a lot of the 3rd party apps for kids. Setting the up routines was a long glitchy process and the math app was not great. Overall it does preform its basic functions which is why I gave it 2 stars. Nothing puts a parent in a great mood like yelling “Read Harry Potter!” 7 times and hearing “Reading Peter Rabbit by Beatrice Potter.” Eventually even the most patient child begins to hate Peter Rabbit all because of Alexa.  After yelling the name of your book 5 times eventually she might get it and if not you can use the phone app.Pros: Can remind kids of chores and will play audiobooks if you open them from your phone.When we were picking out smart speakers for the rest of our home we decided to try Google Home Mini and wow what a difference. Google Home can recognize conversational commands, help kids with math problems, has exceptionally clearer sound in addition to both voice and touch volume controls. So far the only con is figuring out how to edit actions in the middle of the night without google responding verbally. Google will even tell you Alexa has her strengths and Google has hers when you ask who Alexa is. It’s not linked directly to audible but you can play it using the Bluetooth function. It also connects to our smart tv. The only advantage Echo Dot has is a direct connection to order on amazon or audible but given that Alexa opens the wrong book 75% of the time I can only imagine the problems with orders. Our kiddo is jealous and now wants a Google Home mini too.	2	May 26, 2020	0
Echo Dot	Had it for years but now it has been operating poorly. Randomly disconnects from the wifi and struggles to listen	3	May 15, 2022	1
Echo Dot	This speaker is ok, it’s not what I thought it was and maybe that’s my fault because I assumed instead of reading. The speakers volume is ok but if your having a party or something this is definitely not the speaker for that and the speaker has to be plugged up I thought it was Bluetooth and can just be charged but no. Which is surprising but it was only $20 so you get what you pay for. The price makes sense.	3	January 24, 2022	1
Echo Dot	I mostly use it for music and I get it, it’s Amazon not apple so it probably doesn’t completely support Apple Music but it says it does so I feel like it should. I’m not paying for two music streaming services, it’s so frustrating when I ask her to play my music and she’ll say “playing elyssas music from Apple Music” and probably 10% of the music she plays is actually in my playlist. If I wanted to listen to random music I would select a genre. No I want to listen to songs I know the lyrics to and know I like. “Your feedback is saved” no it isn’t you play the same songs over and over no matter how many times I thumbs down. I lost it before I posted this because I told her “skip” about ten times and every song she played wasn’t in my playlist and it was songs I knew and hated. I have like one Kendrick song so she’s always trying to play him even tho I have ONE song that he FEATURES In, it’s not even his song and she’s always playing him and I ALWAYS thumbs him down cos I don’t like his voice at all. I always lose my patience and just tell it to shut up cos I’m not in the mood to listen to music after saying skip/thumbs down 20 times in a row.	2	October 23, 2021	0
Echo Dot	I've enjoyed my Alexa and this, the Dot, since setting them up about 6 months ago.  They are pretty easy to set up, voice commands to play songs and adjust the volume work well most of the time, and the sound quality even on the Dot is pretty good.  Plus I can play songs directly from my Amazon Music library.  All good, right? Well, sort of...The thing I DON'T like is that if my wife is playing songs from Amazon Music on her phone or anywhere else, and I ask Alexa to play a song, I can't do it unless I want to pay the $14.99/month unlimited family plan streaming fee.  I understand that Amazon needs to make money, but I already pay $99 per year for Amazon Prime and I buy over half my stuff on Amazon.  Now they want 15 bucks a month just so my wife and I can both enjoy music at the same time?  This is an example of the big guy on the block wanting ALL the money.  I'm annoyed every time I can't play a song.  So If you're the only one streaming music on Alexa, or if you don't mind shelling out another $14.99 per month, then I would recommend Alexa and Alexa Dot.	3	October 10, 2020	1
Echo Dot	Delivery was same day - impressive!VERY tough to integrate with existing (same generation) Echo Dot. Once integrated works OK. Sound is OK - not expecting great sound. I do like that I can move from one level to another and same song is playing.	3	April 13, 2022	1
Echo Dot	Setvup still issue turns on talks with nobody aaking anything to alexa	2	October 22, 2022	0
Echo Dot	Alexa app is a pain to use. Too many notifications about what you can so with it popping up. Alexa can’t distinguish between smart plugs named “lights” and smart bulbs. Terrible sound quality. I’ll never buy any Alexa enabled device in my life ever again. Although I’m not a fan of Google, at least Google Home assistant is more intelligent and easier to use (yes, you can simply say “all lights on” and Google will turn on everything even if it has “lights” in name). It feels like an Amazon spy in your house. Wanna buy more toilet paper? Alexa will interrupt and tell you that. Sorry Amazon, I’m not interested. Even Bluetooth sucks, because there is no way to lower Alexa’s voice and increase bluetooth volume (and yes I increased volume on my phone). Point for mute button.	1	October 14, 2022	0
Echo Dot	"We bought this to replace our Google mini that died due to a widespread glitch in a Google update. Our Alexa Dot seems sturdier than the mini- hopefully it will last longer? That said, it's much harder to use. It was a real pain to set up ( how we'll ever remotely be able to direct nursing home staff to set up Mom's replacement for her Google mini, I have no idea! She relied on her mini to wake her up, tell her weather and answer a myriad of questions she has). The dot is more finicky about asking for stuff in exact words- getting it to open my favorite radio station takes some tongue-twisting. It requires a lot of ""skills"" to be downloaded from the app ( like a separate skill for each separate radio station or background sound you want) in order to more easily recognize your request- each skill an app that you have to search out and download. Also, Alexa's sense of humor is TERRIBLE! ( we loved asking funny stuff of our Google mini. Maybe this will get better as Alexa ""gets to know us""?) The responses have been beyond flat with the Dot. Hopefully a lot of this is just a slow learning curve, but we shall see. Definitely not as intuitive as the Google mini, that's for sure!"	3	September 2, 2020	1
Echo Dot	If all you would use this for is to ask for information which is only for spoken Alexa then it’s perfect but for music I think it’s poor quality got this free from Bestbuy with TV purchase. Took me a whole year to take it out the box and set it up, overall it’s okay nothing major for good quality music poor bass.	2	August 22, 2022	0
Echo Dot	Ok, Would be nice to have a clock like the higher priced ones. Still don’t know if to trust any of these listening devices.	3	May 10, 2022	1
Echo Dot	Glad it was free with a Sirius xm renewal. Easy to set up and it is convenient to use but it will not after 3 hrs on phone with product support recognize or control Philip's hue lamps. Turns out this had to do with the broadcast frequency of my wifi and what frequency the hue and the echo will work on. Been so long now I forget the exact details but it is unacceptable that Alexa tech support could not figure this out. I sent the hues back. Got alexa plugs and while hard to set up and get them all in the same group, they work well.  After living with Alexa for a few years now, my opinion is that it is needlessly complicated because of trying to be everything to everyone. Too many ways to do the same thing when just one way would be fine. And why would anyone want the thing chiming or glowing in the middle of the night because the status of an amazon order changed and it does the same thing if you set a routine. Totally aggrevating and totally unnecessary.  The best thing I have found that this thing is good for is along with the plug modules, I can turn on a light in every room of my house with a single voice command from my bedroom.  This is why I bought it and the plugs. Other than that, I could do without it.	3	February 3, 2020	1
Echo Dot	UPDATE:So it would seem that echo dot is less user friendly than my initial impression.- If you are 5ft+ away from it, or if there is any other sounds in the room, or if there is any obstacle between you and the dot, it starts to not hear you or misidentify your command even when you already raised your voice. The further away you are the worse this gets.- I cannot get it to stop blinking yellow notification. I've read multiple sites on how people turn off notification for tip of day, mail, etc. but it still blinks and gives me that tip of day crap. It should've be a very simple configuration and it should work the way I want it, not having me looking up sites after sites for configuration for a simple option maybe just because amazon wants to showcase their featureBecause my sole purpose of getting it is just to give me accurate voice command capability of lights/electronics around the house and not give me unsolicited information. I'll say it around 2.5 star for me at this time.----------------------------------Overall setup is very simple for someone who is somewhat familiar with technologies and can follow instructions.The dot is smaller than I remembered but has surprisingly good sound quality for such small device. It is very nice looking imo and can recognize my command very well. It does sometimes have trouble picking up my voice about 10+ ft away in my fairly opened living room/kitchen/dining room area, I'll have to test this further as it was quite noisy in the room at the time.I also have non-amazon brand smart switches setup and the Alexa app was able to pick it up. I was very impressed because it asked me which room the light switch was at and setup the light switch all by itself without any manual intervention on my part.I got the three-dot deal and one of the box seem to have been opened previously because the seal sticker on the box has been teared off, however the inner plastic wrapping seems intact. As the dot seem to be functioning flawlessly and it seems too big a hassle to return it, I am just going to keep it but just throwing this out there for whoever might care - check your factory seal.I am actually in the process of recommending a smart home system to an elderly relative who would prefer foreign language voice command. I think this might be a feature where amazon falls short of but otherwise I am perfectly happy with this system.	2	November 30, 2019	0
Echo Dot	Just don't like it as much as I thought i would	3	May 22, 2022	1
Echo Dot	The Echo Dot refuses to answer incoming calls even though the cell phone is linked to the device..  I spent more than 70 minutes with Amazon device support and she was unable to fix the problem.  There should be a simple Let Alexa Answer Incoming Calls setting but instead, there are a half dozen related settings scattered around.  Regardless, even with all of them set properly it still does not detect the incoming call.  Asking Alexa to answer the call results in a no incoming calls reply.	3	December 26, 2021	1
Echo Dot	I had a google home and tried to change over to the echo dot. It's just not as smart or as capable as google home. Maybe if I got everything from Amazon it'd be different but I'm not switching my whole life over to that. So if you're 100% amazon integrated it could be good for you. Sound is decent though.	3	March 4, 2022	1
Echo Dot	This is our 2nd one and it was bought in September 2021, 7 months and this was won't work anymore. It was nice to have but I.m not going to keep buying one!	3	April 23, 2022	1
Echo Dot	Little aggravating hooking to tv	3	May 30, 2022	1
Echo Dot	I swear this for us dyslexic and drunk. I have to speak like Yoda for her to understand what I want her to do.	3	May 7, 2022	1
Echo Dot	Does not sync or connect to my laptop because it's an HP with Google products.	3	May 14, 2022	1
Echo Dot	One of my other ones, a year old, died so I ordered this one to replace it.  This one is definitely diff from my older version ones.  This one, in a room downstairs, would respond to my commands instead of the one a few feet away from me in the same room upstairs.  So I switched those two.  I commented on the difference and then I believe it made some adjustments because it asked me a few times after that if the correct echo dot responded.This one has a more bass tuned voice and I don't like it as well as the way my previous ones sound.  It is less clear. I think it is probably to give music a better sound if you use it to play through its builtin speaker but I don't.  I have BT speakers for music.  I haven't checked to see if you can alter the bass/treble.This one has a cloth wrap on it and a bit rounder shape, I don't really care about that, I thought the other ones were fine and probably would stay cleaner or at least be easier to clean since they are all hard plastic.  Not that I've actually cleaned any of them lol.  Anyhow it provides the same functionality for me and that is what I wanted.	3	June 1, 2020	1
Echo Dot	Alexa is fine for keeping track of what I need from the store, but a few months ago, the TuneIn feature became, to my deep dismay, ubiquitous. I bought several Alexas to listen to radio stations etc, but suddenly, commercials appeared on TuneIn and consistently interrupted my enjoyment. Especially the ads for services that aren’t relevant. And the ones that pop up during discussion programs. I’m thinking about ditching the Alexas and listening to music via other routes, and using them for shopping lists. Which to me is a huge disappointment and a waste of money	2	July 9, 2022	0
Echo Dot	"Wanted my bed ridden hubby to have a way to contact someone for help in case I was suddenly disabled.  Hard to understand directions.  Seems the ""announcement"" will be made to all echos."	2	September 14, 2022	0
