variation	verified_reviews	rating	date	feedback
Echo 4th Gen	So much fun really helps	5	September 13, 2022	1
Echo 4th Gen	"I have a long story about my problems with Echo.  I had a 3rd Gen Echo which worked fine for my application in a Finished Basement used for music listening since 2021.  I had it connected / paired to 3 external BT devices : an IOTA Stereo preamp / amp stack; a Denon AV Receiver and a pair of JBL BT Speakers [Charge 3].  I would be able to select one of these devices to play Streamed music via the ECHO as the source and selector.  Suddenly on or about March 26, 2022 as I turned on the IOTA and asked Alexa to play Spotify, there was problem.  Same with the Denon and the JBL speakers.  As i checked the Alexa App to see if the devices remained paired on the list, they were listed but would not play.  I tried many measures (rebooting the Echo, Resetting the Echo , deleting and re-installing the Alexa App, Restarting my Verizon Router to no avail.  When I went to the App, looking to recognize and pair to the devices- the Echo would not recognize nor pair.  That required the first contact with Amazon Agents via Chatting.  The agent had me go through all the aforementioned steps again including Unplugging the Echo.  Nothing worked.  The agent said it must be the Echo unit itself.  Send it back to Them - it is out of Warranty due to its age, I was required to purchase a new 4th gen Echo (after many emails I was able to get a Discount of 25% on the purchase).  I received the 1st of the new 4th Gen Echos the following week.  I set it up as soon as I received it, and it did recognize and pair to my BT devices, play streamed music, but however, when I asked to play music without BT connections, the Echo would start up, then utter the words:  ""Sorry, That Device is Off Line"".  The frustration was increasing and the issue was perplexing.  Some light was shed when I went on Amazon's Community Forum under Devices in the Customer Service menu on their web site.  I posted my problem and received some many similar responses.  I use a Android based phone - Google Pixel 4XL - one poster's repsonse said that he had the same experience in the sudden mode - but not when using his wife's Apple iPhone !!  He suspected it was IT glitch in the Android / Amazon software.  After numerous phone call, Chats, and emails,  and more Posts to Amazon's Community Forum, finally a Supervisor (Mike , I think was his name),  contacted me and confirmed hat this issue was World Wide.  Then as suddenly as it stopped working, and without advance not from Amazon, sometime in May, the ECHO worked - it paired to the BT devices and played fime without problems that I cited!!  Then sometime therefater, the issue of Sorry, That Device is Off Line returned, but only when asking Alexa to play the Music from the Echo w/o BT connections.  More calls / chats and was asked to send that Echo back for a replacement. The replacement unit received in June (?), played fine when first connected and set up, but then after a few weeks, it happened again!!  That 2nd replacement unit was returned and the 3rd unit was received.  The same thing occurs despite the assurance form the agnt that this has the ""newest software and the problem is resolved"".  He was wrong !!  The 3rd replacement unit repeated the same issue.  I decided to send that 3rd unit back, got my full credit of $109 and ordered a new Echo Dot / with Clock.  That unit played fine until the other day - Same thing occured, when asking to play music from the Echo Dot (which recognizes and plays fine with any BT connection), it spews the same :  Sorry, That Device is Off Line"". I just learned that ECHOs are discretely Updated in the background by Amazon without Notice.  But only 3rd Gens and upward.  That's why my older 2nd Gen Echo located in another room in the house works fine without issues , although it has never been used to connect to any BT devices.  My wife uses it to listen to iHeart radio broadcasts an would be really Upset if I rocked that Boat.Bottom line : No. 1  The new Echo Dot with Clock will probably become a gift to my son for his new house.  This too is curious because he has 2 older Dots and uses the same smartphone I do (Google Pixel) in his apartment.  He does not have these issues. He does have his echo connected to a BT TV speaker system.  But his wife uses an Apple iPhone.  But his Dots are older units !!  This issue, particularly after Amazon admitted earlier that this was a World Wide issue and the fact that the units start off fine buy then suddenly changes, leads me to the one conclusion of a Software Glitch with Security Upgrades being done behind the scenes, affecting Android users.No.2 - after getting the Dot, the sound quality vs the 4th gen Echo is far inferior.No.3 - I am gifting the new Dot to my son, and ordering a Used 2nd gen Echo from Amazon to see if the problem evades the older Echo units.  Amazon only Updates 3rd gen and Up units.  If this Used 2nd gen does the same thing, it will go back and I will do without Echo in that finished basement.  I can use my Smartphone via BT to play music vai the BT devices.I have posted all of this on The Amazon Community Forum seeking any other advice or information to shed more light on this ongoing issue - at least for me.  PS:  i rebooted my Router numerous times, it is fully updated.  I could  not find any information that could lead to a Router issue that could be causing this."	4	September 13, 2022	1
Echo 4th Gen	We are very happy with it!	5	September 12, 2022	1
Echo 4th Gen	The set up was easy, the price was reasonable and the sound is much better	5	September 12, 2022	1
Echo 4th Gen	Great sound for the size, add another one plus the sub and you get a great configuration for cheap.Only complaint is the voice recognition seems to less responsive than the echo dots.	4	September 12, 2022	1
Echo 4th Gen	Great	5	September 12, 2022	1
Echo 4th Gen	We were very happy with the quality of the sound , and pleased with its wonderful capabilities !	5	September 12, 2022	1
Echo 4th Gen	Great sound quality	5	September 12, 2022	1
Echo 4th Gen	Suena muy bien	5	September 12, 2022	1
Echo 4th Gen	Good quality listening; good price; nice product	5	September 12, 2022	1
Echo 4th Gen	Very skeptical but VERY happy I purchased. I have a projector set up, have Fire TV and used Sonos pair for the speakers. It worked 70% of the time. Super frustrating that the connection was always Wi-Fi driven and not Bluetooth. When I heard you could connect Echo speakers to the Fire TV, I gave it a try. I got 1 for now and it’s perfect for the 14x14 room. Sound quality is great! I will probably add a 2nd one and put on the same side the Sonos were on but not needed. Worth the try!!	5	September 12, 2022	1
Echo 4th Gen	I purchased this alexa because our older echo plus died and we needed the zigby capability. I'm not a huge fan of the ball design that's going on and it's footprint is alittle bigger than I expected. But it does what it was designed for.	4	September 12, 2022	1
Echo 4th Gen	If you don't subscribe to Amazon prime music you will only get lots of advertisements and not many songs.	1	September 12, 2022	0
Echo 4th Gen	I use this primarily for music in my kitchen/dining/living room.  I listen to heavy metal and it sounds wonderful!	5	September 11, 2022	1
Echo 4th Gen	"I finally decided on my birthday gift to myself and after studying the features I decided on the 4th Generation with the Smart Hub. I also elected to get the one with a rechargeable base so I could easily move it from room to room.My favorite thing was when I asked Alexa why she didn't have a male voice and she immediately changed to a male voice!!!!  I used it a lot for reminders like ""Remind me in 10 minutes to let the dogs inside"" and ""Remind me in 30 minutes for Oven"" and many other reminders and appointments.  I used the alarms and love to wake up to music and to turn the TV on and off and etc.  I have already recommended this one to many of my friends and one has already bought the same one.  I have yet to pair it with the doorbell or other smart devices but I shall."	5	September 11, 2022	1
Echo 4th Gen	Highly recommend this thing, sound quality is phenomenal!!	5	September 11, 2022	1
Echo 4th Gen	I've got this my kitchen - perfect for listening to country music or easy listening rock	5	September 11, 2022	1
Echo 4th Gen	i now have a new friend	5	September 11, 2022	1
Echo 4th Gen	The sound quality is very rich.	5	September 11, 2022	1
Echo 4th Gen	While echo works amazingly, I purchased echo to enhance my fire tv sound. I thought I was having technical issues because my TV speakers were disabled. I found out that both echo and Fire TV speakers do not work in unison. It’s one or the other. The home theater sound is amazing! And the TV definitely  sounds amazing with echo. Just was wanting to have both work together. Which is disappointing.	5	September 11, 2022	1
Echo 4th Gen	Does exactly what I need for it to do. Excellent job of recognizing commands and requests. Good at identifying individual voices for custom commands. Overall, much better than I expected. Sound quality is as good as can be expected from the size. Someday hope to try it with the subwoofer for my family room.	5	September 11, 2022	1
Echo 4th Gen	(Update):  Amazon Customer support acknowledged the defect and sent a replacement as the product was under warranty. The new one is working fine so far (day 1) ----I have owned echo since the 1st gen released.  This one is a significant regression when it comes to voice recognition.  Really feel pathetic trading in my first gen for this. Kids stopped using Alexa as they get frustrated that the device doesn't recognize their instructions as well as it did before. Even the echo dot I have upstairs perform better than these.  Amazon does not do a great job of support for the devices.  They did remote diagnostics, sw upgrade etc remotely and eventually said I need to send this for repair which could take anywhere up to 3 months.  Not worth the time and effort.	3	September 10, 2022	1
Echo 4th Gen	Only down fall is it has to be plugged in at all times to work.	4	September 10, 2022	1
Echo 4th Gen	I’m addicted to Alexa folks. I have an eco dot in every room. No more yelling through the house. I always have access to information. I have smart bulbs synced as well. She knows my voice and can hear me if I’m far away. I have 2 of these with the premium sound. They sound great! I play music all over the house from my phone and these premium speakers have great base for their size. It is easy to set up. The blue one is really pretty too. Makes a great gift!	5	September 10, 2022	1
Echo 4th Gen	Really good sound and voice recognition.	5	September 10, 2022	1
Echo 4th Gen	Cumplío con todas mis espectativas la recomiendo total mente	5	September 10, 2022	1
Echo 4th Gen	I've owned Echos since the original Echo Dot.  3rd Gen Echo had better microphone pickup I guess.  If it hears me at all while I'm facing away from the little gray ball of frustration it often gets what I say wrong.  Maybe it is a good thing that Alexa is losing her hearing in her old digital age.  At least I'm less worried about digital spying by Amazon.  Though it could just be a ploy.	2	September 10, 2022	0
Echo 4th Gen	El sonido	5	September 9, 2022	1
Echo 4th Gen	"Let me start this off by saying.. this thing is monstrous. It is much bigger than any previous Echo I've had.I figured the ""superior"" sound was a good trade off for the size increase, but after playing the same songs on an Echo dot and this one, I noticed very very little difference (perhaps a more resounding bass).Needless to say, I had no where to place this comfortably and had to return it because it wasn't what it's chalked up to be."	3	September 9, 2022	1
Echo 4th Gen	Sound quality is bad	5	September 9, 2022	1
Echo 4th Gen	We can't link this to our other Alexas for the life of us! Too bad because it has a great sound!	4	September 9, 2022	1
Echo 4th Gen	Like the sound	5	September 9, 2022	1
Echo 4th Gen	I upgraded from a 2nd gen that I loved... Speakers were great, whisper across the room and it heard me.  I've had the 4th gen for 3 months and absolutely hate it.  The speaker sounds great, but the microphones are terrible.  Pretty much defeats the purpose of having a smart speaker.  I have it sitting on my nightstand 6 to 10 inches from my head and it doesn't hear me.  I literally have to almost yell for it to do anything while lying in bed.  Standing up, I need to right up to it to have it respond to me.  I've reset, de-registered and re-registered, tried all the internet solutions and it still doesn't work.  There is definitely a flaw in the design or components.  Buyer beware, hopefully Amazon can fix the issues.  I am ready to throw this in the trash.***UPDATE: 10/5/22***Still having the same issues with the microphones not hearing me.  I've been contacted by Amazon Outreach Support for comments on my review.  They offered to replace the unit with a refurbished one, but I did not want one that someone else returned for possibly the same reason.The 4th gen has 4 microphones where as the 2nd gen I traded in had 7 microphones.  Why the reduction in microphones?  With my bedroom door open I can yell to my bedroom Echo, with out a response,  and I can hear the 2nd gen Echo downstairs in the living room respond.  It is actually comical at this point.  I no longer have to snooze the alarm since I fully wake up trying to get it to respond.  Something is definitely wrong with this design and lack of microphones.  I've been watching and waiting to see if an updated version is coming out, but still nothing.  Huge disappointment for a great device.We have a total of 7 Echo speakers in the house range from the cube to the dot, varying generations.  By far this is the best sounding, but it is also deaf at the same time.  I dabbled with the idea of replacing my home entertainment speakers with either 2 of these 4th gen and the sub-woofer or an Echo Studio and the sub-woofer, but none have been updated in years.  2020 for the 4th gen and 2019 for the Studio.  I hope new version come out of both speakers and I can make a few upgrades.Bottom line, if you have an older gen Echo and it suits your needs, wait for a better model to be released and skip the 4th gen.	1	September 9, 2022	0
Echo 4th Gen	En mi opinión es muy buena Alexa altavoz exelente muy bueno te escucha bastante bien	5	September 8, 2022	1
Echo 4th Gen	The sound quality on this is incredible! I set it up next to my dad's $5,000 stereo system and we could barely tell the difference in the sound quality.I have 2 Echo Dots and was noticing it struggles with bass, especially at a high volume. This one keeps up just fine and sounds great. I have 2 in my open kitchen/dining/living room and it's an immersive sound experience.	5	September 8, 2022	1
Echo 4th Gen	Took me a few tries to get it up and running but it has a decent sound for such a small speaker could have had more bass for me but I’m satisfied I bought it for my guest room in case whoever was staying over could listen to music while there	4	September 8, 2022	1
Echo 4th Gen	Por el momento encuentro todo bien en cuanto a sonido todo bien	5	September 7, 2022	1
Echo 4th Gen	Hello Echo!	5	September 7, 2022	1
Echo 4th Gen	I liked it. I already said that. Why do I need to say it again.	5	September 7, 2022	1
Echo 4th Gen	It has very good sound and knows who I am	5	September 7, 2022	1
Echo 4th Gen	I like everything about this Echo.Sound Quality Great!Cannot go wrong.Great Purchase!	5	September 7, 2022	1
Echo 4th Gen	Works great and really loud	3	September 7, 2022	1
Echo 4th Gen	It sounds good	5	September 7, 2022	1
Echo 4th Gen	The sound quality is pretty good. For some reason Alexa doesn’t hear me very well.	5	September 7, 2022	1
Echo 4th Gen	Ok thought it would have clearer sound.	2	September 6, 2022	0
Echo 4th Gen	I've been using the second generation echo and dot for many years. They were ok, but the sound wasn't very great. I took a chance and bought 2 of the new echos and what a difference. I've paired them with my older echos and dots and I love the sound throughout the house. Also they are much easier to navigate on the Alexa app.	5	September 6, 2022	1
Echo 4th Gen	This is by far the best, albeit the most expensive timer ever. I haven’t burned anything since I got her/it. I don’t hear very well so I have the volume on 10 and if I still don’t hear it my upstairs neighbor comes in to let me know. This maybe the start of a romance, or not.	5	September 6, 2022	1
Echo 4th Gen	Ease of use	5	September 6, 2022	1
Echo 4th Gen	I initially purchased two Echos.  I was so impressed with the sound I have since purchased an Echo Show for myself and one for a friend.  Super easy to install and set up.  The devices practically walk you through set up, step by step.  I'm a relatively old guy and even I found it very easy.  I would recommend getting The Echo Show first and then adding more speakers as needed.	5	September 6, 2022	1
Echo 4th Gen	My beef with this product is as follows:1) despite multiple people requesting it, Amazon refuses to create the ability to turn off Alexa saying “Now connected to [your name]’s” iPhone whenever you connect a device2) Alexa will randomly say something to you even though you didn’t give her a command. Super creepy that it’s always listening + has so many issues with thinking you gave her a command	2	September 6, 2022	0
Echo 4th Gen	The device itself is great, good sound. However Alexa‘s voice recognition software continues to get worse. it’s becoming more and more frustrating to deal with her.	3	September 6, 2022	1
Echo 4th Gen	Easy to set up gears buy	5	September 6, 2022	1
Echo 4th Gen	"I feel like I'm a fanboy of Alexa. I have Echo dot 4th gen, Echo 4th gen and Echo Plus and I love the capabilities of this smart device and the sound quality.Yesterday though, I tried pairing all of the devices so they will play together, and after trying so many different things, I got 2 devices to work, but the Echo dot just can't connect to the other 2. Not as ""Alexa play everywhere"", and not by adding it to the group in the app.Alexa also acts strangely when she doesn't understand something and just bleeps something and shuts off. If I ask a long question, she'll cut me and start operating based on half of my sentence.She never was able to answer something that is relevant to the previous thing we talked about. For example: ""Alexa, what is the tallest building"" and she would tell me ""Burj Khalifa"", I'd ask ""And what is its height"" and she wouldn't know what is ""it"", she doesn't know we just spoke about the Burj Khalifa.The thing is that its been so many years already and it seems like there is no progress in her abilities and sometimes it's seems like she gotten worse through the years.I used to be able to play ""My sleep playlist from spotify"" but now she will always look for playlists made by Spotify instead of playing the playlists I created. Even if I'll name the playlist ""sleep by me"" or some other more specific name of a playlist that isn't public on Spotify, she'll say ""Sorry , I don't know a playlist called ""Sleep by me"" even though that is exactly the name, and she's connected to my Spotify user."	1	September 6, 2022	0
Echo 4th Gen	So far so good . I'm not very techieso I'm sure it can do way more than Im using it for.	5	September 6, 2022	1
Echo 4th Gen	las bocinas se escuchan bien.	5	September 6, 2022	1
Echo 4th Gen	Tengo un echo dot y este echo es bastante mejor a nivel de sonido	5	September 5, 2022	1
Echo 4th Gen	Waited for a sale, bought 2 and paired them with the echo sub. Now I have the sound I was looking for that the Studio failed to give me. Easily paired to the Sub and a 65” Omni tv now I have the sick theater sound I wanted with the full Alexa voice control. Technology has come so far when I was a kid I was the remote for my parents now I just say Alexa. Update….dropped one star for issues with sound dropping occasionally. Still has bugs to work out.	4	September 5, 2022	1
Echo 4th Gen	My husband and I listen to specific songs we want to hear on our Alexa with the subscription to Amazon music. We enjoy ours	5	September 5, 2022	1
Echo 4th Gen	"I purchased this echo for my daughter's apartment. We set it up past the return time frame. It worked for a but 10 minutes so I contacted amazon for warranty service. They wanted me to return it for a partial credit. I said ""no, I want warranty service"". If took several calls and shipping the echo back via UPS, but I finally got a full refund. Apparently the ""warranty"" doesn't exist and there is no location that preforms warranty service."	1	September 5, 2022	0
Echo 4th Gen	Alexa plays great music & answers MOST all of my questions, keeps track of things…	5	September 5, 2022	1
Echo 4th Gen	si me agrado	5	September 5, 2022	1
Echo 4th Gen	Love this product! I’m a bit technically challenged with things such as this and worried about the set up. Surprise, very easy, I highly recommend this to everyone.	5	September 5, 2022	1
Echo 4th Gen	Alexa is hard headed however the system sounds really nice	5	September 5, 2022	1
Echo 4th Gen	Excelente asistente de voz! Sin problemas	5	September 5, 2022	1
Echo 4th Gen	The sound is great coming from this small device.  It's a little bigger than I expected, but that may be why it sounds so good.	5	September 5, 2022	1
Echo 4th Gen		5	September 5, 2022	1
Echo 4th Gen	Sonido excelente. Tamaño lo ue necesito	5	September 5, 2022	1
Echo 4th Gen	It’s a great product,no problems.	5	September 5, 2022	1
Echo 4th Gen	Love the sound.  Alexa voice recognition continues to improve.  Not sure how fond of the spherical design I am yet, would buy again for sure.	5	September 4, 2022	1
Echo 4th Gen	My 3rg generation echo dot easily connects to my iPhone and iPad.  I have 2 4th generation Echos and neither connects to Bluetooth at all. I have tried all the tricks posted by all the other Echo 4 owners who cannot connect and none works. I have set up and reset up  these Dots (using wifi since blue tooth doesn't work) and it made no difference. There is some defect in these devices. Do not purchase if bluetooth connection is important to you.	3	September 4, 2022	1
Echo 4th Gen	Bigger than I thought but it’s a great alarm in the morning and speaker when I’m cleaning and want to jam to some music.	5	September 4, 2022	1
Echo 4th Gen	When integrating my Ring smart LED there is an option for a 4th Generation Echo. Instead of buying the Ring Bridge I bought this instead. It’s a great Alexa - horrible bridge. Even the level 2 Ring tech support says it barley works with the Ring devices - they’re right…	3	September 4, 2022	1
Echo 4th Gen	"My friend said she couldn't get it to understand her. I tried speaking with a ""proper english"" accent and it worked fine. I guess it doesn't respond well to ebonics....SMH."	3	September 4, 2022	1
Echo 4th Gen	I was totally surprised at the sound this Beauty makes. It has deep bass and a rich sound.  Love it	5	September 4, 2022	1
Echo 4th Gen	"I selected the Amazon pre-setup option when purchasing and all I had to do was plug it in when I got it and everything worked with no extra fuss.  The sound quality is very good and we've had no issues with voice commands.  I preferred the cylindrical look of previous Echo models but that's just my taste.  The light ring on this model is on the bottom and depending on placement can be more easily hidden from view than the older models that had it on top.  This is one ""improvement"" that I think is a step backwards."	5	September 4, 2022	1
Echo 4th Gen	I have owned an Amazon Echo from the first generation. With each release that quality has improved. This is especially true of the sound. In my office I have two echos paired in stereo and the sound quality is excellent.	5	September 4, 2022	1
Echo 4th Gen	I’m having issues with static.	4	September 4, 2022	1
Echo 4th Gen	Me gusta por que Alexa prende mi carro o la TV	5	September 4, 2022	1
Echo 4th Gen	Device works great/ voice recognition is very good as we have several lights set up with Alexa	5	September 3, 2022	1
Echo 4th Gen	Programming Alexa steps on the app is a pain.	4	September 3, 2022	1
Echo 4th Gen	My siri and alexa fight each other..more often than not alexa wins	5	September 3, 2022	1
Echo 4th Gen	We love it, but if you accidentally set something up on a schedule, you will need to figure out how to disable it or adjust it using the app on a mobile device. Super frustrating when it recommends to try something like turn the lights on whenever someone enters the room and when you find out your not a fan of the feature you need to navigate hurdles to get it changed	4	September 3, 2022	1
Echo 4th Gen	Ok	5	September 3, 2022	1
Echo 4th Gen	I upgraded my daughter’s Alexa Tap which she was using at college.She love the boom boom of the Echo.Lol.The clarity and quality of sound is outstanding.	5	September 3, 2022	1
Echo 4th Gen	I used for music and timers🙃🙃🙃	5	September 3, 2022	1
Echo 4th Gen	Like for easy set up&voice regonition,other reminders	5	September 2, 2022	1
Echo 4th Gen	"The media could not be loaded.
                



 Me encantó que la puedo llevar a Todo lados y me encarga que tuviera una conexión al carro"	5	September 2, 2022	1
Echo 4th Gen	Haven’t figured out what this does for me(?).	5	September 2, 2022	1
Echo 4th Gen	Paired with Amazon Music Plus, this device is a must-have in the home. Weather forecasts, radio broadcasts, favorite radio shows, classic and popular music -- it's all available. You're only limited by your imagination.	5	September 2, 2022	1
Echo 4th Gen	I love my Amazon Echo 4th Generation.  The sound is great for the size of the device. The only problem I have is using it as a speaker for my television.  The sound is very low and no matter how I adjust it, it never rises enough for me to hear it.  I have a JBL flip4 that does the job and I was trying to replace it with this echo.	4	September 2, 2022	1
Echo 4th Gen	Product works for me while I am gardening outside I can listen to music.	5	September 2, 2022	1
Echo 4th Gen	It's great@	5	September 2, 2022	1
Echo 4th Gen	The premium sound is much better than the regular Alexa.  Got my premium on sale for $60 so a good deal.  If you are looking for Bose quality sound then you will have spend $200 plus for one of their Bluetooth speakers.	4	September 2, 2022	1
Echo 4th Gen	Tiene muy buena calidad de sonido, estoy muy satisfecho con la compra	5	September 2, 2022	1
Echo 4th Gen	Great sound and great bass. Voice recognition is high quality and set up was very east.	5	September 2, 2022	1
Echo 4th Gen	Horrible mic and it’s never worked right. I called Amazon and they had me do a reset which made it work okay for about 5 mins then the same thing happened where you have to stand over the top of it to get it to hear you. For the record I have tons of these devices and most work great but this thing is junk.	3	September 2, 2022	1
Echo 4th Gen	My second one and I’m very happy with it.	5	September 2, 2022	1
Echo 4th Gen	Pensé que soñaba un poco más fuerte	3	September 1, 2022	1
Echo 4th Gen	I think the Gen1 sound quality is better. However, the 4th gen has vastly superior voice recolonization as well as faster response times. Overall, still a big upgrade from echo dot!	4	September 1, 2022	1
Echo 4th Gen	She helps you with reminders. She plays music. She even will talk to you. Overall just a really excellent device.	5	September 1, 2022	1
Echo 4th Gen	I wouldn't buy any echo device again.  I have 4, one is this model. All of them are very glitchy about when they work. Sometimes alexa says it will play music and then nothing happens,  mostly it plays something completely different than what you say. It's so frustrating to have purchased something that works so terribly.  It got worse and worse as time goes on, I've had almost 2 months now and my window to return is over. I do not recommend purchasing an echo device.	2	September 1, 2022	0
Echo 4th Gen	"Amazon advertises that the Echo (4th generation) has a hub for Smart lights built in. It uses ZigBee connectivity. It does not work with Phillips smart lights according to Amazon technical support.  Amazon says that I need a Phillips Hue bridge and Alexa to control Phillips lights. The Phillips hue bridge I have is broken so I ordered  this Echo (4th generation) based on the advertising that this Echo has a built in hub. I need to return this device and buy a new Phillips Hue bridge. This has been a very stressful experience and I have lost faith in Amazon as a truthful source.Wait a minute: I just received a call from JJ Amazon support. He helped me set up my lights. He deserves a raise in pay. He patiently talked me through a very complicated procedure. There was also an error in a help file which stopped any further progress in the procedure. The error was in a direction that  said to follow the directions here.  The word ""here"" was in regular typeface not in blue or italicized. When I finally decided to click on the regular looking word  ""here"" the instructions took me to the next page and I was able to complete the procedure. JJ saved me from returning my ECHO (4th generation), from disappointment and anger. He also saved Amazon from losing a long time customer, Bravo JJ."	5	September 1, 2022	1
Echo 4th Gen	Lo utilizo para todo.	5	August 31, 2022	1
Echo 4th Gen	Great product amazing sound quality when listening to music	5	August 31, 2022	1
Echo 4th Gen	It’s been a great experience and the integration with all of my smart appliances have been exceptional. The sound quality is very good.	5	August 31, 2022	1
Echo 4th Gen	Sounds great! I have not taken the time to explore all it can do but happy with the little bit I use for music, weather and news right now.	5	August 31, 2022	1
Echo 4th Gen	I also have an Alexa tower upstairs and have tried to pair them so I can do the same things like; Alexa pay music by the Beatles but Echo (4th gen) tells me I need to add a program that would cost $9.95 a month.Am I doing something wrong?Your thoughts?Thank you,Randy	4	August 31, 2022	1
Echo 4th Gen	This devise is a replacement for a echo devise that is having connectivity issues. I hope the larger physical size will give me better audio (larger speaker) with more base.	5	August 31, 2022	1
Echo 4th Gen	Love it!!! The best one yet!!!	5	August 31, 2022	1
Echo 4th Gen	This was actually very easy to install.  Has really good sound and easily recognizes commands. Bigger than I anticipated.Haven't figured out if I can use the internal TV speakers but that's ok. I'm hooking up a sound bar also.The one thing I didn't care for was I ordered a black one which I got but the cord is white. Kind of tacky.	5	August 31, 2022	1
Echo 4th Gen	I had a 2nd generation Dot that always worked great, including easily picking up my voice commands at a normal speaking volume even with the TV or other noise in the background. Unfortunately the full size Echo drops the ball for hearing commands. I often have to repeat myself more than once, raise my voice, move closer to it, etc. to get to respond. I've tried new spots in the room all to no avail. Its quite frustrating given how great the Dot worked.Other than the poor mic, the sound is rich and full even at moderate volume. Set up was super easy, basically plug and play because Amazon had my account all ready to connect.	4	August 31, 2022	1
Echo 4th Gen	I have to say I didn't expect much, but the sound quality on this is way better than I expected I'm very impressed.Update - I have purchased a few more of these because I like them so much, continue to be impressed by the sound quality	5	August 31, 2022	1
Echo 4th Gen	Fue un regalo de mi novio y me ha encantado 😍😍😍😍	5	August 30, 2022	1
Echo 4th Gen	Amazing product, she can do almost everything you ask her music, weather, questions about news, still getting familiar with it. 5 Star *****	5	August 30, 2022	1
Echo 4th Gen	na	5	August 30, 2022	1
Echo 4th Gen	Buen sonido, a veces no me escucha pero no hay lío por eso, muy útil y el tamaño es perfecto.	5	August 30, 2022	1
Echo 4th Gen	The sound is amazing.	5	August 30, 2022	1
Echo 4th Gen	The echo 4th generation is wonderfully amazing and can literally do everything. Just for a test, we even asked it to do math, algebra, and equation solving.The sound is incredible with absolutely great fidelity. Having all the songs that are available through Amazon music is fantastic! We are able to hear all kinds, styles, and genres of music!We have not even begun to tap all the capabilities of the echo 4th generation. We will be learning things for a long time.We are extremely pleased with this unit!	5	August 30, 2022	1
Echo 4th Gen	I get to hear music I haven't heard for years	5	August 30, 2022	1
Echo 4th Gen	Very good sound quality, rather I was impressed by its quality, excellent voice recognition I am still learning tasks and tricks to enjoy my alexa and I think I will buy another one. Lol	5	August 30, 2022	1
Echo 4th Gen	Love the volume, clarity, programmability, options, easy install, what's 'not' to love!! #AlexaYouRock	5	August 30, 2022	1
Echo 4th Gen	Like sounds and convenient	3	August 30, 2022	1
Echo 4th Gen	I love how alexa can be used for so many things in the home... shopping list,  reminders,  music, podcasts.  The sound is much better on this larger version.	5	August 30, 2022	1
Echo 4th Gen	After a long time finally, I managed to post a review about my echo. Its been almost eight months I am using this device.The build quality is very good, very robust. I really admire the fact that all the devices that are made by amazon has a super good build quality.If I navigate to the Sound of this device: I think, the quality of sound is more than decent, enough to fill you with quality music if you are inside around a room. I also use my echo as a speaker for my desktop computer, thanks to its 3.5 mm jack support.Voice assistance Alexa works great: using Alexa app it is very straightforward to integrate different devices/home appliances with echo to control them using voice command. But sometimes when there’s music playing loudly or noise around the echo: it struggles to listen to my command. Another issue I have encountered at times that echo respond very slow or don't respond at all against my command. It can happen for slow internet speed; I don’t know for sure.	4	August 29, 2022	1
Echo 4th Gen	Great sound with deep base.  Use it on our back porch when relaxing and chilling in the hot tub.	5	August 29, 2022	1
Echo 4th Gen	Recomendado	5	August 29, 2022	1
Echo 4th Gen	Sound and sensitivity are improved but am disappointed that it has no visual clock. Had wanted to use it in the bedroom at night but , without a clock, had to use it in a different room. Works well for all other functions.	4	August 29, 2022	1
Echo 4th Gen	Si me agrado mucho	5	August 29, 2022	1
Echo 4th Gen	El sonido muy bueno	5	August 29, 2022	1
Echo 4th Gen	Still learning all of its features.  So far so good though.	4	August 29, 2022	1
Echo 4th Gen	Love Alexa’s black globe design featuring immediate response to voice requests for specific musicians and genres of music ranging from pop to opera to bluegrass to ethnic	5	August 28, 2022	1
Echo 4th Gen	Great sound from a small speaker	5	August 28, 2022	1
Echo 4th Gen	My husband and I have 2 of these. One in the living room and another one in the bedroom. The one in the bedroom I used to help me sleep. I was waking upA number of times durning the night. Decided to try Ocean sounds ( which are Ocean waves ). I have it going all night. Both my husband and I have noticed that we are sleeping for longer period of times and deeper. The Ocean waves have mediative quality to them. The sounds lulls me to sleeps. I also like the morning news I get, with a following pod cast on a top story. The quality of the sound is excellent. I think I will get another one for the living room and a subwoofer. But that is only to deepen the already deep sound this little device gives off.	5	August 28, 2022	1
Echo 4th Gen	Great product	5	August 28, 2022	1
Echo 4th Gen	Excellent Alexa, beautiful, and responds when I call its name.	5	August 28, 2022	1
Echo 4th Gen	Love my echo❤️ Use it for music alarm weather news information and everything else!!	5	August 28, 2022	1
Echo 4th Gen	Advice Orb knows all	5	August 28, 2022	1
Echo 4th Gen	works great and easy to set up	5	August 28, 2022	1
Echo 4th Gen	I have more problems with the mic on this generation than older ones	3	August 28, 2022	1
Echo 4th Gen	Works great for listening to music is plenty loud enough	5	August 28, 2022	1
Echo 4th Gen	Really like it.	4	August 27, 2022	1
Echo 4th Gen	I've had it for over a year and it seems I have to repeat myself more and more .	3	August 27, 2022	1
Echo 4th Gen	Como hago para eliminar el ilimitado	5	August 27, 2022	1
Echo 4th Gen	I don’t use it anywhere it could be used like lights and other interesting stuff.	5	August 27, 2022	1
Echo 4th Gen	works fine	4	August 27, 2022	1
Echo 4th Gen	Like overall. Keeps loosing the internet where the micro doesn't and it is further from source	3	August 27, 2022	1
